#OTU ID	Leaf-Ctrl2	Leaf-L3.9-Mericon100-1	Leaf-L3.9-Mericon100-2	Leaf-L3.9-PlantPro100-1	Leaf-L3.9-PlantPro100-2	Leaf-L7-PlantPro100-1	Leaf-L7-PlantPro100.2	Leaf-Magmax100-1	Leaf-Magmax100-2	Root-Ctrl-1	Root-Ctrl-2	Root-Magmax100-1	Root-Magmax100-2	Root-R3.9-Mericon100-1	Root-R3.9-Mericon100-2	Root-R3.9-PlantPro100-1	Root-R3.9-PlantPro100-2	Root-R7-PlantPro100-1	Root-R7-PlantPro100-2	Taxonomy
OTU2940	0	0	0	0	0	0	0	0	0	0	0	4	2	4	6	13	11	26	20	GS|98.4|EF457318_S000834743;k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp17,g:Gp17;
OTU2941	0	14	9	20	0	0	13	0	0	0	0	0	0	0	0	1	0	1	1	SS|1.0000|DQ986200_S000736608;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU2943	0	0	0	0	0	0	0	0	0	0	0	1	2	6	4	4	3	8	2	GS|81.8|AY512589_S000485613;k:Bacteria,p:"Elusimicrobia",c:Endomicrobia,g:Candidatus_Endomicrobium;
OTU2944	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	2	2	0	8	GS|0.0|None;No hit
OTU2945	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	14	5	5	GS|78.0|AJ550617_S000263801;k:Bacteria,p:Firmicutes,c:Erysipelotrichia,o:Erysipelotrichales,f:Erysipelotrichaceae,g:Erysipelothrix;
OTU2946	0	12	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	2	SS|1.0000|EU370956_S000995680;k:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Spirosoma
OTU2947	0	0	0	0	0	0	0	0	0	0	0	16	0	2	3	7	2	10	9	GSL|100.0|AF004844_S000022501;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Methylocystaceae,g:Methylopila
OTU2948	0	0	0	0	0	0	0	0	0	0	0	2	3	6	3	3	4	3	5	SS|0.8700|FM244738_S001265328;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria
OTU2949	0	0	0	0	0	0	0	0	0	0	0	0	6	5	0	6	1	0	1	GS|80.2|AJ293463_S000129976;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae,g:Stenotrophomonas;
OTU295	0	0	0	0	0	0	0	0	0	0	0	61	61	109	48	72	88	103	90	SS|0.9800|AY217494_S000402860;k:Bacteria,p:"Acidobacteria"
OTU2950	0	0	0	0	0	0	0	0	0	0	0	0	5	5	3	14	12	11	23	GS|98.4|AB597931_S002418394;k:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Micromonosporaceae,g:Asanoa;
OTU2952	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	9	6	4	5	SS|0.8300|EU445271_S001015727;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
OTU2953	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	8	1	5	6	SS|1.0000|EF457468_S000834893;k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3
OTU2954	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	6	1	5	4	GS|77.9|KM036168_S004231080;k:Bacteria,p:"Planctomycetes",c:Phycisphaerae,o:Tepidisphaerales,f:Tepidisphaeraceae,g:Tepidisphaera;
OTU2955	0	0	0	0	0	0	0	0	0	0	0	0	3	10	9	12	6	3	0	SS|0.9100|AM419042_S000770653;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Rhodospirillaceae
OTU2956	0	0	0	0	0	0	0	0	0	0	0	3	4	2	0	7	3	1	1	SS|1.0000|AB669272_S003609811;k:Bacteria
OTU2957	0	0	0	0	0	0	0	0	0	0	0	9	4	3	3	2	0	1	3	SS|1.0000|JQ292916_S002966786;k:Bacteria
OTU2958	0	0	0	0	0	0	0	0	0	0	0	4	0	4	1	2	0	4	6	SS|0.9200|JF748733_S003803556;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Blastopirellula
OTU2959	0	0	0	0	0	0	0	0	0	0	0	9	2	3	5	7	3	4	6	SS|1.0000|EF457385_S000834810;k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp6,g:Gp6
OTU296	0	0	0	0	0	0	0	0	0	0	0	16	13	133	98	100	98	83	97	SS|1.0000|AY211073_S000401752;k:Bacteria,p:"Verrucomicrobia",c:Subdivision3,g:Subdivision3_genera_incertae_sedis
OTU2960	0	0	0	0	0	0	0	0	0	0	0	1	4	12	8	4	4	3	10	SS|1.0000|JQ292916_S002966786;k:Bacteria
OTU2961	0	0	0	0	0	0	0	0	0	0	0	0	7	5	3	2	0	0	1	SS|0.8000|AY193190_S000401341;k:Bacteria,p:Parcubacteria,g:Parcubacteria_genera_incertae_sedis
OTU2962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	1	3	SS|0.8600|Y07556_S000017487;k:Bacteria,p:"Chlamydiae",c:Chlamydiia,o:Chlamydiales,f:Parachlamydiaceae,g:Neochlamydia
OTU2963	0	0	0	0	0	0	0	0	0	0	0	3	0	6	2	3	2	4	3	SS|0.9700|FM212561_S001189497;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria
OTU2964	0	0	0	0	0	0	0	0	0	0	0	0	3	5	2	5	3	4	2	SS|0.9000|AJ233942_S000539319;k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales
OTU2965	0	0	9	0	0	0	0	0	0	0	0	7	3	3	5	17	7	12	17	GS|98.4|HF558380_S003722571;k:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Burkholderiales,f:Burkholderiaceae,g:Lautropia;
OTU2966	0	0	0	0	0	0	0	0	0	0	0	10	0	7	3	2	4	2	3	SS|0.9900|AY193187_S000401338;k:Bacteria,p:Parcubacteria,g:Parcubacteria_genera_incertae_sedis
OTU2967	0	14	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU2968	0	0	0	0	0	0	0	0	0	0	0	1	0	4	2	6	6	7	3	GS|73.0|AY193196_S000401347;k:Bacteria,p:Parcubacteria,g:Parcubacteria_genera_incertae_sedis;
OTU2969	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	15	1	7	2	GS|0.0|None;No hit
OTU297	0	0	0	0	0	0	0	0	0	0	0	153	27	142	111	105	86	106	115	SS|1.0000|JQ346765_S003259734;k:Archaea,p:"Thaumarchaeota",o:Nitrosopumilales,f:Nitrosopumilaceae,g:Nitrosopumilus
OTU2970	0	0	0	0	0	0	0	0	0	0	0	0	2	7	8	3	4	7	4	SS|1.0000|KJ634465_S004217796;k:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae
OTU2971	0	0	0	0	0	0	0	0	0	0	0	2	2	9	4	9	8	10	13	SS|0.8500|AB016470_S000382370;k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria
OTU2973	0	0	0	0	0	0	0	0	0	0	0	3	2	9	3	7	3	2	3	SS|1.0000|X56305_S000006614;k:Bacteria
OTU2974	0	0	0	0	0	0	0	0	0	0	0	13	3	2	4	7	5	3	6	SS|1.0000|KP161655_S004454340;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Planctomicrobium
OTU2975	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	5	0	8	7	SS|0.9600|AM403172_S000735149;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria
OTU2976	0	33	17	0	0	14	0	6	0	0	0	63	48	136	92	381	138	226	474	GSL|99.2|AJ938026_S000539945;k:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Burkholderiales
OTU2977	0	2	12	5	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU2978	0	2	38	0	0	2	8	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.8200|FN391026_S001418752;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Singulisphaera
OTU2979	0	0	0	0	0	0	0	0	0	0	0	7	2	8	1	5	3	7	9	SS|0.8600|AM162406_S000650674;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Zavarzinella
OTU298	0	1	0	0	0	0	0	0	0	0	0	104	101	70	28	48	63	94	20	SS|0.8400|AB243672_S000622966;k:Bacteria,p:"Chloroflexi",c:Anaerolineae,o:Anaerolineales,f:Anaerolineaceae
OTU2980	0	0	0	0	0	0	0	0	0	0	0	2	1	6	4	1	2	5	4	SS|0.9900|EF067860_S000769040;k:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae
OTU2981	0	0	0	0	0	0	0	0	0	0	0	0	2	4	9	8	7	0	15	SS|1.0000|AJ011761_S000016010;k:Bacteria
OTU2982	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	17	GS|80.2|Y17590_S000009314;k:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Rhodocyclales,f:Rhodocyclaceae,g:Thauera;
OTU2983	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	4	0	6	5	SS|0.9800|AF177275_S000388671;k:Bacteria,p:"Chlamydiae",c:Chlamydiia,o:Chlamydiales,f:Parachlamydiaceae
OTU2984	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	2	9	9	3	GS|79.4|Y17590_S000009314;k:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Rhodocyclales,f:Rhodocyclaceae,g:Thauera;
OTU2985	0	0	0	0	0	0	0	0	0	0	0	4	4	2	0	8	6	12	5	SS|1.0000|AY485299_S000369117;k:Bacteria
OTU2986	0	0	0	0	0	0	0	0	0	0	0	8	2	12	6	3	4	8	6	SS|0.9300|X56305_S000006614;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU2987	0	0	0	0	0	0	0	0	0	0	0	0	6	8	1	7	1	4	1	SS|1.0000|U60015_S000437979;k:Bacteria
OTU2988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	7	3	12	SS|0.9400|CP000473_S002290405;k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3
OTU2989	0	0	0	0	0	0	0	0	0	0	0	1	0	2	3	2	3	4	9	SS|1.0000|EF457480_S000834905;k:Bacteria
OTU299	0	0	0	0	0	0	0	0	0	0	0	106	62	66	68	95	75	144	198	SS|0.9500|AY281146_S000357513;k:Bacteria,p:"Proteobacteria",c:Betaproteobacteria
OTU2990	0	0	0	0	0	0	0	0	0	0	0	25	23	259	136	312	85	144	372	GS|97.6|AF131296_S000387422;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas;
OTU2991	0	0	0	0	0	0	0	0	0	0	0	3	2	7	2	12	6	7	13	SS|0.9500|EF554833_S000860315;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria
OTU2992	0	0	0	0	0	0	0	0	0	0	0	4	7	10	4	3	2	5	3	GS|83.1|KC867694_S003811167;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Thermogutta;
OTU2993	0	0	0	0	0	0	0	0	0	0	0	1	2	4	9	4	9	3	5	SS|0.9300|X56305_S000006614;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU2994	0	0	0	0	0	0	0	0	0	0	0	6	2	2	5	11	3	14	4	SS|0.9200|AJ292685_S000019750;k:Bacteria,p:candidate_division_WPS-1,g:WPS-1_genera_incertae_sedis
OTU2996	0	0	0	0	0	0	0	0	0	0	0	1	0	6	3	0	2	3	3	SS|1.0000|AY326540_S000140630;k:Bacteria
OTU2997	0	0	0	0	0	0	0	0	0	0	0	2	2	3	2	4	5	8	7	SS|0.8200|Y14303_S000016421;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Hyphomicrobiaceae,g:Hyphomicrobium
OTU2998	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	7	4	6	7	SS|0.9500|AF523824_S000431235;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Rhodospirillaceae
OTU2999	0	0	0	0	0	0	0	0	0	0	0	3	1	10	5	5	6	5	10	SS|1.0000|HM038000_S002167714;k:Bacteria
OTU3	0	41446	67932	27948	0	10214	18508	21874	14524	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU30	0	2	0	1	0	0	0	0	58	0	0	179	448	1023	981	3762	1437	2772	1950	GSL|100.0|AF177666_S000388692;k:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Burkholderiales,f:Alcaligenaceae,g:Achromobacter
OTU300	0	0	0	0	0	0	0	0	0	0	0	84	49	112	92	124	78	148	196	SS|0.8800|KC867694_S003811167;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU3000	0	0	0	0	0	0	0	0	0	0	0	2	2	6	3	1	1	5	3	SS|1.0000|X56305_S000006614;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU3001	0	0	0	0	0	0	0	0	0	0	0	0	8	1	1	3	1	2	5	GS|0.0|None;No hit
OTU3003	0	0	0	0	0	0	0	0	0	0	0	4	1	5	2	0	6	7	7	SS|0.9900|FN687912_S002033237;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria
OTU3005	0	0	0	0	0	0	0	0	0	0	0	1	3	1	3	5	1	5	8	SS|0.9400|AM162406_S000650674;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Zavarzinella
OTU3006	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU3007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	3	5	13	GS|99.2|HQ455786_S002306039;k:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Sphingobacteriaceae,g:Mucilaginibacter;
OTU3008	0	0	0	0	0	0	0	0	0	0	0	24	2	11	7	41	8	12	12	SS|0.8200|U51864_S000529207;k:Bacteria,p:"Verrucomicrobia",c:Spartobacteria,g:Spartobacteria_genera_incertae_sedis
OTU3009	0	0	0	0	0	0	0	0	0	0	0	0	4	23	4	45	18	16	58	GS|99.6|EU170127_S000966366;k:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Streptomycetaceae,g:Streptomyces;
OTU301	0	0	0	0	0	0	0	0	0	0	0	8	9	51	32	104	53	138	164	GS|100.0|DQ528761_S000701761;k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp1,g:Edaphobacter;
OTU3010	0	4	9	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU3011	0	3	17	0	0	0	2	1	0	0	0	0	0	0	2	0	0	0	0	GS|0.0|None;No hit
OTU3012	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	4	2	1	7	SS|1.0000|AY193130_S000401281;k:Bacteria,p:Parcubacteria,g:Parcubacteria_genera_incertae_sedis
OTU3013	0	0	0	0	0	0	0	0	0	0	0	0	1	3	3	4	10	9	3	GS|99.2|FN391026_S001418752;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Singulisphaera;
OTU3014	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	3	4	8	0	SS|1.0000|EF457427_S000834852;k:Bacteria
OTU3016	0	5	15	0	0	0	0	0	0	0	0	4	2	3	1	4	4	3	8	SS|1.0000|Y18292_S000016943;k:Bacteria
OTU3017	0	0	0	0	0	0	0	0	0	0	0	13	0	7	6	4	10	8	12	SS|1.0000|FM212561_S001189497;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria
OTU3018	0	0	0	0	0	0	0	0	0	0	0	7	1	10	5	7	8	18	14	SS|0.9800|EF457359_S000834784;k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16,g:Gp16
OTU3019	0	0	0	0	0	0	0	0	0	0	0	0	2	7	3	6	1	4	0	GS|78.3|AJ550617_S000263801;k:Bacteria,p:Firmicutes,c:Erysipelotrichia,o:Erysipelotrichales,f:Erysipelotrichaceae,g:Erysipelothrix;
OTU3020	0	0	0	0	0	0	0	0	0	0	0	3	2	2	5	17	8	3	17	SS|1.0000|D86513_S000011943;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Acetobacteraceae
OTU3021	0	0	0	0	0	0	0	0	0	0	0	11	5	19	14	12	4	3	14	SS|1.0000|X56305_S000006614;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Gemmata
OTU3022	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	17	GS|0.0|None;No hit
OTU3023	0	0	0	0	0	0	0	0	0	0	0	1	0	2	6	20	2	2	1	SS|1.0000|AY553294_S000475018;k:Bacteria,p:"Bacteroidetes"
OTU3024	0	0	0	0	0	0	0	0	0	0	0	6	5	3	7	16	11	15	7	SS|0.9200|X56305_S000006614;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU3025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	12	2	GS|75.5|M24580_S000436128;k:Bacteria,p:"Tenericutes",c:Mollicutes,o:Mycoplasmatales,f:Mycoplasmataceae,g:Mycoplasma;
OTU3026	0	0	0	0	0	0	0	0	0	0	0	1	2	3	4	4	3	7	8	SS|1.0000|AM162406_S000650674;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU3028	0	1	15	0	0	0	0	0	0	0	0	2	1	0	2	2	4	11	2	GS|99.6|KJ769194_S004221160;k:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Cellulomonadaceae,g:Actinotalea;
OTU3029	0	0	0	0	0	0	0	0	0	0	0	6	5	4	8	6	1	3	7	SS|1.0000|JQ292916_S002966786;k:Bacteria
OTU303	0	0	6	0	0	0	0	0	0	0	0	46	14	60	35	448	63	322	224	GS|99.2|AM295258_S000964730;k:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Nocardioidaceae,g:Nocardioides;
OTU3030	0	0	0	1	0	0	0	0	0	0	0	8	1	1	3	12	1	7	3	GS|99.2|AB193261_S000567893;k:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Solirubrobacterales,f:Patulibacteraceae,g:Patulibacter;
OTU3031	0	0	0	0	0	0	0	0	0	0	0	2	0	5	4	2	2	0	1	SS|1.0000|EU861851_S001148156;k:Bacteria
OTU3032	0	0	0	0	0	0	0	0	0	0	0	1	5	6	5	4	3	2	2	SS|1.0000|AB669272_S003609811;k:Bacteria
OTU3033	0	0	0	0	0	0	0	0	0	0	0	1	3	1	5	2	4	7	12	SS|1.0000|X56305_S000006614;k:Bacteria
OTU3034	0	0	0	0	0	0	0	0	0	0	0	134	99	202	106	228	164	294	306	GS|98.0|Y12597_S000116232;k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp6,g:Gp6;
OTU3035	0	0	0	0	0	0	0	0	0	0	0	1	0	4	2	9	2	14	13	SS|1.0000|AB360343_S001014081;k:Bacteria,p:"Actinobacteria",c:Actinobacteria
OTU3036	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	2	9	0	2	SS|1.0000|HM056226_S002988186;k:Bacteria
OTU3037	0	0	0	0	0	0	0	0	0	0	0	11	5	2	2	4	7	3	12	SS|0.9200|KF986715_S003929420;k:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:"Saprospiraceae",g:Lewinella
OTU304	0	4	0	0	0	0	0	0	0	0	0	65	20	148	91	102	79	60	107	SS|0.9500|AJ833647_S000417333;k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales,f:Polyangiaceae
OTU3040	0	0	0	0	0	0	0	0	0	0	0	7	11	12	7	16	21	12	16	SS|1.0000|X56305_S000006614;k:Bacteria
OTU3041	0	8	5	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU3042	0	2	0	3	0	0	0	0	0	0	0	7	0	0	0	8	0	0	0	SS|0.8800|EF635010_S000892788;k:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Rudanella
OTU3043	0	0	0	0	0	0	0	0	0	0	0	10	1	2	5	2	3	3	5	SS|1.0000|AJ401132_S000020236;k:Bacteria
OTU3044	0	0	0	0	0	0	0	0	0	0	0	1	2	8	6	4	1	1	0	SS|1.0000|AF234701_S000340015;k:Bacteria
OTU3045	0	0	0	0	0	0	0	0	0	0	0	5	2	19	14	6	15	10	8	SS|0.8900|EU787448_S001153623;k:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales"
OTU3046	0	0	0	0	0	0	0	0	0	0	0	6	1	7	8	6	7	6	12	SS|1.0000|AJ401115_S000246588;k:Bacteria,p:"Verrucomicrobia",c:Subdivision3,g:Subdivision3_genera_incertae_sedis
OTU3047	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	5	0	7	6	GS|79.4|EF457427_S000834852;k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp15,g:Gp15;
OTU3048	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	3	3	2	6	SS|1.0000|EF457396_S000834821;k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp1,g:Gp1
OTU3049	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	4	2	0	8	SS|0.8400|AJ293754_S000140807;k:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales
OTU305	0	0	0	0	0	0	0	0	0	0	0	81	51	78	53	118	66	139	149	SS|0.8200|KC867694_S003811167;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU3050	0	0	0	0	0	0	0	0	0	0	0	1	3	10	2	5	2	0	4	SS|0.9800|KC867694_S003811167;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU3051	0	0	0	0	0	0	0	0	0	0	0	1	1	4	0	17	2	9	5	SS|0.8300|AJ781364_S000544243;k:Bacteria,p:"Actinobacteria",c:Actinobacteria
OTU3052	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	4	2	3	4	SS|1.0000|AB360343_S001014081;k:Bacteria,p:"Actinobacteria",c:Actinobacteria
OTU3053	0	0	0	0	0	0	0	0	0	0	0	3	3	4	2	3	4	2	4	GS|98.4|EF457360_S000834785;k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3;
OTU3054	0	0	0	0	0	0	0	0	0	0	0	6	3	9	3	7	2	3	5	SS|0.8100|AM162406_S000650674;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Zavarzinella
OTU3055	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	4	1	8	SS|1.0000|AB109438_S000125078;k:Bacteria
OTU3056	0	0	0	0	0	0	0	0	0	0	0	3	13	0	1	3	7	1	2	SS|0.9300|AJ784993_S000440489;k:Bacteria,p:"Bacteroidetes"
OTU3057	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	5	2	10	14	GS|80.6|DQ789390_S000891930;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Gammaproteobacteria_incertae_sedis,g:Methylonatrum;
OTU3058	0	0	0	0	0	0	0	0	0	0	0	8	1	4	3	8	5	4	17	GS|100.0|EF457408_S000834833;k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp6,g:Gp6;
OTU3059	0	0	4	0	0	0	0	0	0	0	0	0	1	2	3	5	5	7	1	GS|100.0|FM998037_S002355615;k:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Kineosporiaceae,g:Angustibacter;
OTU306	0	0	0	0	0	0	0	0	0	0	0	17	28	31	11	82	36	114	206	GS|100.0|AB024312_S000382713;k:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Nocardiaceae,g:Nocardia;
OTU3060	0	0	0	0	0	0	0	0	0	0	0	2	3	4	1	4	6	4	4	SS|0.9600|EF457331_S000834756;k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3
OTU3061	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|0.0|None;No hit
OTU3063	0	0	0	0	0	0	0	0	0	0	0	5	0	1	2	4	0	3	6	SS|0.8400|AJ233942_S000539319;k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria
OTU3064	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	2	4	0	5	SS|1.0000|EU516352_S001016232;k:Bacteria,p:"Bacteroidetes"
OTU3065	0	0	0	0	0	0	0	0	0	0	0	1	3	5	1	2	1	3	5	SS|0.9900|AB078842_S000457665;k:Bacteria,p:"Bacteroidetes"
OTU3066	0	0	0	0	0	0	0	0	0	0	0	19	1	9	10	1	4	1	4	SS|1.0000|JQ292916_S002966786;k:Bacteria
OTU3068	0	4	0	0	0	0	0	0	0	0	0	1	1	2	3	4	5	4	4	SS|1.0000|AY493923_S000262281;k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3
OTU3069	0	0	0	0	0	0	0	0	0	0	0	18	2	13	1	30	4	23	12	GSL|97.2|AB681159_S003263050;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
OTU307	0	0	0	0	0	0	0	0	0	0	0	10	0	22	13	34	12	594	37	SS|0.9400|AJ289983_S000020777;k:Bacteria,p:"Verrucomicrobia",c:Spartobacteria,g:Spartobacteria_genera_incertae_sedis
OTU3070	0	0	0	0	0	0	0	0	0	0	0	3	0	3	1	8	7	5	9	SS|1.0000|EF457480_S000834905;k:Bacteria
OTU3071	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	6	1	9	3	SS|1.0000|EF687743_S000893518;k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Bdellovibrionales,f:Bdellovibrionaceae,g:Bdellovibrio
OTU3072	0	6	2	0	0	0	0	0	0	0	0	23	0	0	1	4	2	1	7	SS|1.0000|DQ022076_S000537030;k:Bacteria,p:"Deinococcus-Thermus",c:Deinococci,o:Deinococcales,f:Trueperaceae,g:Truepera
OTU3073	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	3	3	8	SS|0.9100|AJ292759_S000130039;k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria
OTU3074	0	0	0	0	0	0	0	0	0	0	0	5	10	19	3	11	6	18	22	SS|0.9600|KF459924_S004053537;k:Bacteria,p:"Actinobacteria"
