OTU ID	Leaf-Ctrl2	Leaf-L3.9-Mericon100-1	Leaf-L3.9-Mericon100-2	Leaf-L3.9-PlantPro100-1	Leaf-L3.9-PlantPro100-2	Leaf-L7-PlantPro100-1	Leaf-L7-PlantPro100.2	Leaf-Magmax100-1	Leaf-Magmax100-2	Root-Ctrl-1	Root-Ctrl-2	Root-Magmax100-1	Root-Magmax100-2	Root-R3.9-Mericon100-1	Root-R3.9-Mericon100-2	Root-R3.9-PlantPro100-1	Root-R3.9-PlantPro100-2	Root-R7-PlantPro100-1	Root-R7-PlantPro100-2
OTU7551	0	0	0	0	0	0	0	0	0	0	0	2	3	20	23	22	17	19	27
OTU7552	0	277	164	343	0	447	443	284	324	0	0	8	8	10	7	12	11	10	18
OTU7554	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1
OTU7556	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	2	0	1	2
OTU7557	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	1	1	2
OTU7558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1
OTU7559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0
OTU756	0	0	0	0	0	0	0	0	0	0	0	19	7	20	8	25	32	74	47
OTU7560	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	2	0	0
OTU7561	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	1	1	3
OTU7562	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	2
OTU7563	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	2	4
OTU7564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
OTU7566	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	2	0
OTU7567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2
OTU7568	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1
OTU757	0	0	0	0	0	0	0	0	0	0	0	4	14	33	6	36	21	51	33
OTU7570	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1
OTU7571	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	2	3	4
OTU7572	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2
OTU7573	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0
OTU7574	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	7	0	1
OTU7577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0
OTU7578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0
OTU7579	0	0	0	0	0	0	0	0	0	0	0	8	5	21	13	18	16	12	19
OTU758	0	0	0	0	0	0	0	0	0	0	0	26	1	34	20	14	15	28	29
OTU7580	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	0	2	0
OTU7581	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	1	1
OTU7582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0
OTU7583	0	0	0	0	0	0	0	0	0	0	0	2	0	3	5	2	3	3	7
OTU7585	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0
OTU7586	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	1	0
OTU7587	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1
OTU7589	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0
OTU759	0	9	12	15	0	0	0	0	158	0	0	0	0	0	0	0	0	1	5
OTU7591	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1
OTU7592	0	0	0	0	0	0	0	0	0	0	0	0	5	20	17	6	42	13	7
OTU7593	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	3	0	0
OTU7594	0	0	0	0	0	0	0	0	0	0	0	27	4	135	93	782	46	428	224
OTU7595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2
OTU7596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0
OTU7597	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	3	1
OTU7598	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0
OTU7599	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU76	0	0	0	0	0	0	0	0	0	0	0	243	242	508	283	905	451	1051	1040
OTU760	0	0	0	0	0	0	0	0	0	0	0	552	66	47	107	35	71	63	125
OTU7600	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	3
OTU7601	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	3	0	0
OTU7602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0
OTU7603	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	2	0	2	2
OTU7604	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0
OTU7605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
OTU7606	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	4
OTU7607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
OTU7608	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
OTU7609	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0
OTU761	0	0	0	0	0	0	0	0	0	0	0	12	9	27	7	44	13	35	42
OTU7610	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	4	4
OTU7611	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
OTU7613	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	3	3	0	5
OTU7614	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1
OTU7615	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	2	1	0
OTU7616	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	1	3
OTU7617	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0
OTU7619	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1
OTU762	0	0	0	0	0	0	0	0	0	0	0	4	7	40	20	39	18	14	34
OTU7620	0	0	0	0	0	0	0	0	0	0	0	21	15	8	16	33	22	43	44
OTU7621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	1
OTU7622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	3	2
OTU7623	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0
OTU7624	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0
OTU7625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3
OTU7626	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	1	0
OTU7627	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7628	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	7
OTU7629	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	1	0
OTU763	0	0	0	0	0	0	0	0	0	0	0	7	9	32	27	38	17	36	54
OTU7630	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0
OTU7633	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	0
OTU7635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
OTU7636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
OTU7637	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	1	0	1
OTU7638	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	2
OTU7639	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	1
OTU764	0	0	0	0	0	0	0	0	0	0	0	9	0	10	6	32	3	67	46
OTU7640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1
OTU7641	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	1
OTU7642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6
OTU7643	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
OTU7644	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	1	1
OTU7646	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2
OTU7647	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	1	2
OTU7648	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	4	1	1	2
OTU7649	0	0	0	0	0	0	0	0	0	0	0	9	8	30	21	21	31	32	113
OTU765	0	0	36	3	0	0	0	1	0	0	0	26	5	18	13	143	15	121	79
OTU7650	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0
OTU7651	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	1
OTU7652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2
OTU7654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	1
OTU7655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OTU7656	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1
OTU7657	0	0	0	0	0	0	0	0	0	0	0	86	120	105	69	244	207	279	308
OTU7658	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	2	1	2	1
OTU7659	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU766	0	13	63	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0
OTU7660	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	1	2
OTU7661	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	2	1
OTU7664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5
OTU7665	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4
OTU7667	0	0	0	0	0	0	0	0	0	0	0	11	6	15	8	21	8	31	56
OTU7668	0	0	0	0	0	0	0	0	0	0	0	1	0	3	2	0	0	1	2
OTU7669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2
OTU767	0	0	2	0	0	0	0	0	0	0	0	2	4	20	28	26	16	63	17
OTU7670	0	0	0	0	0	0	0	0	0	0	0	8	1	43	16	33	18	23	37
OTU7671	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0
OTU7673	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
OTU7674	0	0	0	0	0	0	0	0	0	0	0	4	0	1	1	1	2	1	6
OTU7675	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	3	0
OTU7676	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	1
OTU7677	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1
OTU7678	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	3
OTU7679	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	0	2	0	0
OTU768	0	0	0	0	0	0	0	0	0	0	0	22	1	10	40	9	13	43	18
OTU7680	0	0	0	0	0	0	0	0	0	0	0	1	0	6	1	1	0	0	0
OTU7681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
OTU7682	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	1	0	2	1
OTU7684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
OTU7685	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	5	4
OTU7686	0	0	1	0	0	0	0	1	0	0	0	34	51	110	85	276	94	199	237
OTU7687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5
OTU7688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	4
OTU7689	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2
OTU769	0	0	0	0	0	0	0	0	0	0	0	20	22	45	32	133	47	152	170
OTU7690	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0
OTU7691	0	0	0	0	0	0	0	0	0	0	0	0	2	4	3	2	1	4	11
OTU7692	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2
OTU7693	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1
OTU7694	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	2	0	2	3
OTU7696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	6
OTU7697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0
OTU7698	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7699	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
OTU77	0	681	1525	98	0	86	791	249	38	0	0	0	0	0	0	0	0	0	1
OTU770	0	32	67	5	0	10	28	18	0	0	0	0	0	1	0	0	0	0	0
OTU7700	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	0	0	1
OTU7701	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	4	1	1	2
OTU7702	0	0	0	0	0	0	0	0	0	0	0	14	24	27	20	73	37	65	90
OTU7704	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	4	0	2
OTU7708	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU7709	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0
OTU771	0	25	111	29	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU7710	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	2	0
OTU7711	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	2	0
OTU7712	0	0	0	0	0	0	0	0	0	0	0	88	106	226	129	537	242	568	728
OTU7714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1
OTU7717	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0
OTU7718	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	2	1	4
OTU772	0	0	0	0	0	1	0	0	0	0	0	44	28	118	53	103	26	62	84
OTU7720	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	1	0
OTU7721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3
OTU7722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1
OTU7723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2
OTU7724	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2
OTU7725	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	4	2	2	4
OTU7726	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	3
OTU7727	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	1	0	0	3
OTU7728	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0
OTU773	0	0	0	0	0	0	0	0	0	0	0	44	26	30	39	45	17	18	43
OTU7730	0	0	0	0	0	0	0	0	0	0	0	24	60	42	21	113	85	121	220
OTU7731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0
OTU7732	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	4	4	4	5
OTU7733	0	0	0	0	0	0	0	0	0	0	0	2	0	1	3	0	1	3	0
OTU7734	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2
OTU7736	0	0	0	0	0	0	0	0	0	0	0	1	0	2	3	2	3	3	1
OTU7737	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2
OTU7738	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2	1	4	0	5
OTU774	0	0	0	0	0	0	0	0	0	0	0	2	18	48	28	59	33	34	78
OTU7740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0
OTU7741	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU7742	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	2	3
OTU7743	0	0	0	0	0	0	0	0	0	0	0	1	2	6	2	10	4	7	4
OTU7744	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1
OTU7745	0	0	0	0	0	0	0	0	0	0	0	20	16	48	31	85	33	78	73
OTU7746	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	0	0	0	0
OTU7747	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	0	2	0
OTU775	0	21	79	8	0	15	6	26	40	0	0	0	0	0	0	0	0	0	0
OTU7751	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	6	0	2	2
OTU7752	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	2	0	0
OTU7754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0
OTU7755	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0
OTU7756	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3
OTU7758	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	14	0	4	5
OTU7759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1
OTU776	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	164	0	0
OTU7760	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	1
OTU7761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0
OTU7762	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	4	1
OTU7763	0	0	0	0	0	0	0	0	0	0	0	6	0	1	7	4	1	2	1
OTU7764	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1
OTU7765	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0
OTU7766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
OTU7767	0	0	0	0	0	0	0	0	0	0	0	3	3	2	2	2	4	7	5
OTU7768	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0
OTU7769	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0
OTU777	0	0	0	0	0	0	0	0	0	0	0	8	4	49	23	28	26	22	27
OTU7771	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0
OTU7772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	3
OTU7775	0	0	0	0	0	0	0	0	0	0	0	5	0	32	38	7	5	6	7
OTU7776	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0
OTU7777	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7778	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	3
OTU7779	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	1	4
OTU778	0	0	0	0	0	0	0	0	0	0	0	6	191	49	30	66	21	49	62
OTU7780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3
OTU7781	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	2
OTU7782	0	0	0	0	0	0	0	0	0	0	0	4	0	4	2	6	1	2	2
OTU7783	0	0	0	0	0	0	0	0	0	0	0	1	1	4	4	4	0	6	2
OTU7784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
OTU7785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	2
OTU7788	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU7789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0
OTU779	0	0	0	0	0	0	0	0	0	0	0	16	4	23	11	58	20	52	52
OTU7790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1
OTU7792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0
OTU7794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	2
OTU7795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0
OTU7796	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1
OTU7797	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	4	1	3
OTU7798	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	3	2
OTU7799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1
OTU78	0	644	1829	202	0	138	223	588	596	0	0	0	0	0	0	6	1	0	5
OTU7801	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7802	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0
OTU7803	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0	0
OTU7804	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	6	2
OTU7805	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0
OTU7807	0	0	0	0	0	0	0	0	0	0	0	2	2	3	5	7	0	2	7
OTU7809	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1
OTU781	0	0	0	0	0	0	0	0	0	0	0	1	5	14	11	26	7	23	85
OTU7810	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	0	1	0
OTU7811	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	0	1
OTU7812	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	1	0	0
OTU7813	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	1
OTU7814	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	2
OTU7815	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1
OTU7816	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	3	0	2
OTU7819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
OTU782	0	0	0	0	0	0	0	0	0	0	0	38	1	34	14	25	14	43	28
OTU7820	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	2
OTU7821	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	1	1	0
OTU7823	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	1
OTU7824	0	0	0	0	0	0	0	0	0	0	0	13	14	12	10	22	12	26	20
OTU7825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	3	1	0
OTU7827	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0
OTU7829	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0
OTU783	0	0	0	0	0	0	0	0	0	0	0	8	2	25	5	50	24	53	55
OTU7830	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1
OTU7832	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1
OTU7833	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	5	0	0	0
OTU7834	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	2	2
OTU7835	0	0	0	0	0	0	0	0	0	0	0	2	0	10	17	65	9	18	115
OTU7838	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2
OTU7839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OTU784	0	1	0	0	0	0	0	0	0	0	0	58	63	87	45	87	76	57	72
OTU7841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
OTU7842	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	2	4
OTU7843	0	0	0	0	0	0	0	0	0	0	0	6	14	19	14	49	31	48	45
OTU7844	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	0	0
OTU7845	0	0	0	0	0	0	0	0	0	0	0	1	3	4	0	1	2	8	1
OTU7847	0	0	0	0	0	0	0	0	0	0	0	1	2	4	2	6	2	6	12
OTU7848	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	3	2	0	1
OTU7849	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	7	3	4	5
OTU785	0	0	0	0	0	0	0	0	0	0	0	16	20	18	8	9	15	20	48
OTU7850	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2
OTU7851	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0
OTU7852	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
OTU7855	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
OTU7856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1
OTU7857	0	0	0	0	0	0	0	0	0	0	0	1	1	1	4	7	9	6	9
OTU7858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
OTU7859	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0
OTU786	0	17	11	13	0	109	9	1	0	0	0	0	0	0	0	0	0	0	0
OTU7861	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0
OTU7862	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	3	1
OTU7863	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1
OTU7864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	2
OTU7865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	1
OTU7866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
OTU7867	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	4	2	7	3
OTU7868	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
OTU7869	0	0	0	0	0	0	0	0	0	0	0	67	114	119	87	375	150	346	672
OTU787	0	0	0	0	0	0	0	0	0	0	0	16	33	26	22	11	35	11	39
OTU7870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2
OTU7871	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	2	1
OTU7872	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	2
OTU7873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2
OTU7874	0	0	0	0	0	0	0	0	0	0	0	3	33	43	19	36	29	29	63
OTU7876	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0
OTU7877	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2
OTU7879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1
OTU788	0	0	0	0	0	0	0	0	0	0	0	25	13	28	11	25	20	28	36
OTU7880	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0
OTU7882	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	5	0	1
OTU7883	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
OTU7884	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	3	0	0	0
OTU7885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
OTU7887	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	1	0	1
