	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU3816	Bacteria	NA	NA	NA	NA	NA	NA
OTU3817	Bacteria	NA	NA	NA	NA	NA	NA
OTU3818	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU3819	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU3820	Bacteria	NA	NA	NA	NA	NA	NA
OTU3822	Bacteria	NA	NA	NA	NA	NA	NA
OTU3823	Bacteria	Actinobacteria	Actinobacteria	Rubrobacterales	Rubrobacteraceae	Rubrobacter	NA
OTU3824	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
OTU3825	NA	NA	NA	NA	NA	NA	NA
OTU3826	Bacteria	Cyanobacteria/Chloroplast	Chloroplast	NA	Chloroplast	Streptophyta	NA
OTU3827	Bacteria	NA	NA	NA	NA	NA	NA
OTU3828	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
OTU3829	NA	NA	NA	NA	NA	NA	NA
OTU3831	Bacteria	Armatimonadetes	NA	NA	NA	Armatimonadetes_gp5	NA
OTU3832	NA	NA	NA	NA	NA	NA	NA
OTU3834	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA	NA
OTU3835	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	Parachlamydia	NA
OTU3836	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	NA	NA
OTU3837	NA	NA	NA	NA	NA	NA	NA
OTU3838	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
OTU3839	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Fluviicola	NA
OTU3840	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	NA
OTU3842	NA	NA	NA	NA	NA	NA	NA
OTU3843	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	NA
OTU3844	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	Armatimonadaceae	Armatimonas/Armatimonadetes_gp1	NA
OTU3845	Bacteria	Acidobacteria	Acidobacteria_Gp16	NA	NA	Gp16	NA
OTU3846	NA	NA	NA	NA	NA	NA	NA
OTU3847	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	NA
OTU3848	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Iamiaceae	Iamia	NA
OTU3849	Bacteria	NA	NA	NA	NA	NA	NA
OTU3850	Bacteria	Cyanobacteria/Chloroplast	Chloroplast	NA	Chloroplast	Streptophyta	NA
OTU3851	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU3852	Bacteria	NA	NA	NA	NA	NA	NA
OTU3853	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	NA
OTU3854	Bacteria	Latescibacteria	NA	NA	NA	Latescibacteria_genera_incertae_sedis	NA
OTU3856	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU3857	Bacteria	NA	NA	NA	NA	NA	NA
OTU3858	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
OTU3859	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU3860	Bacteria	Acidobacteria	Acidobacteria_Gp3	NA	NA	Gp3	NA
OTU3861	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	NA
OTU3862	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	NA
OTU3863	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU3864	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	NA
OTU3865	Bacteria	Cyanobacteria/Chloroplast	Chloroplast	NA	Chloroplast	Streptophyta	NA
OTU3867	Bacteria	NA	NA	NA	NA	NA	NA
OTU3868	Bacteria	Acidobacteria	Acidobacteria_Gp3	NA	NA	Gp3	NA
OTU3869	Bacteria	NA	NA	NA	NA	NA	NA
OTU3870	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
OTU3871	Bacteria	Acidobacteria	Acidobacteria_Gp3	NA	NA	Gp3	NA
OTU3873	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Pirellula	NA
OTU3874	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU3876	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	NA
OTU3877	Bacteria	Cyanobacteria/Chloroplast	Chloroplast	NA	Chloroplast	Streptophyta	NA
OTU3878	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	NA
OTU3879	Bacteria	Acidobacteria	Acidobacteria_Gp15	NA	NA	Gp15	NA
OTU3880	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU3881	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
OTU3882	Bacteria	NA	NA	NA	NA	NA	NA
OTU3883	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Rhodopila	NA
OTU3884	Bacteria	Armatimonadetes	NA	NA	NA	Armatimonadetes_gp4	NA
OTU3885	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU3886	Bacteria	NA	NA	NA	NA	NA	NA
OTU3887	Bacteria	NA	NA	NA	NA	NA	NA
OTU3889	NA	NA	NA	NA	NA	NA	NA
OTU3890	Bacteria	NA	NA	NA	NA	NA	NA
OTU3891	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
OTU3892	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU3894	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Zavarzinella	NA
OTU3895	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA	NA
OTU3896	Bacteria	Acidobacteria	Acidobacteria_Gp15	NA	NA	Gp15	NA
OTU3897	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	NA
OTU3898	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU3899	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	Subdivision3_genera_incertae_sedis	NA
OTU3900	Bacteria	Acidobacteria	Acidobacteria_Gp6	NA	NA	Gp6	NA
OTU3901	Bacteria	candidate_division_WPS-1	NA	NA	NA	WPS-1_genera_incertae_sedis	NA
OTU3902	Bacteria	NA	NA	NA	NA	NA	NA
OTU3903	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	NA	NA
OTU3904	Bacteria	NA	NA	NA	NA	NA	NA
OTU3905	Bacteria	NA	NA	NA	NA	NA	NA
OTU3906	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
OTU3907	NA	NA	NA	NA	NA	NA	NA
OTU3908	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU3909	NA	NA	NA	NA	NA	NA	NA
OTU3910	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Aquisphaera	NA
OTU3911	NA	NA	NA	NA	NA	NA	NA
OTU3913	Bacteria	NA	NA	NA	NA	NA	NA
OTU3914	Bacteria	Acidobacteria	Acidobacteria_Gp4	NA	NA	Gp4	NA
OTU3915	Bacteria	Cyanobacteria/Chloroplast	Chloroplast	NA	Chloroplast	Streptophyta	NA
OTU3916	Bacteria	NA	NA	NA	NA	NA	NA
OTU3917	Bacteria	NA	NA	NA	NA	NA	NA
OTU3918	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	NA	NA
OTU3919	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU3921	NA	NA	NA	NA	NA	NA	NA
OTU3922	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
OTU3923	Bacteria	Acidobacteria	Acidobacteria_Gp16	NA	NA	Gp16	NA
OTU3924	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	NA	NA	NA
OTU3925	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU3926	Bacteria	Acidobacteria	Acidobacteria_Gp6	NA	NA	Gp6	NA
OTU3928	NA	NA	NA	NA	NA	NA	NA
OTU3929	Bacteria	NA	NA	NA	NA	NA	NA
OTU3930	Bacteria	NA	NA	NA	NA	NA	NA
OTU3931	NA	NA	NA	NA	NA	NA	NA
OTU3932	Bacteria	NA	NA	NA	NA	NA	NA
OTU3933	Bacteria	NA	NA	NA	NA	NA	NA
OTU3934	Bacteria	NA	NA	NA	NA	NA	NA
OTU3935	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
OTU3936	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Singulisphaera	NA
OTU3937	Bacteria	NA	NA	NA	NA	NA	NA
OTU3938	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU3939	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU3941	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
OTU3942	Bacteria	Acidobacteria	Acidobacteria_Gp1	NA	NA	Gp1	NA
OTU3943	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	NA	NA
OTU3944	NA	NA	NA	NA	NA	NA	NA
OTU3945	Bacteria	Armatimonadetes	NA	NA	NA	Armatimonadetes_gp4	NA
OTU3946	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	NA	NA
OTU3947	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU3948	Bacteria	NA	NA	NA	NA	NA	NA
OTU3949	Bacteria	NA	NA	NA	NA	NA	NA
OTU3950	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Zavarzinella	NA
OTU3951	Bacteria	Acidobacteria	Acidobacteria_Gp4	NA	NA	NA	NA
OTU3952	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU3953	Bacteria	NA	NA	NA	NA	NA	NA
OTU3954	NA	NA	NA	NA	NA	NA	NA
OTU3955	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
OTU3957	Bacteria	NA	NA	NA	NA	NA	NA
OTU3958	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Nocardia	NA
OTU3959	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
OTU3960	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	NA	NA
OTU3961	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
OTU3962	Bacteria	NA	NA	NA	NA	NA	NA
OTU3963	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU3964	Bacteria	Latescibacteria	NA	NA	NA	Latescibacteria_genera_incertae_sedis	NA
OTU3965	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Aeribacillus	NA
OTU3966	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU3967	Bacteria	Armatimonadetes	NA	NA	NA	Armatimonadetes_gp4	NA
OTU3968	NA	NA	NA	NA	NA	NA	NA
OTU3969	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Plantactinospora	NA
OTU3970	Bacteria	Acidobacteria	Acidobacteria_Gp6	NA	NA	Gp6	NA
OTU3971	Bacteria	NA	NA	NA	NA	NA	NA
OTU3972	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Thermodesulfovibrio	NA
OTU3973	Bacteria	NA	NA	NA	NA	NA	NA
OTU3974	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU3975	Bacteria	NA	NA	NA	NA	NA	NA
OTU3976	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU3977	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU3978	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU3979	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	NA	Ohtaekwangia	NA
OTU3980	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
OTU3981	Bacteria	NA	NA	NA	NA	NA	NA
OTU3982	Bacteria	NA	NA	NA	NA	NA	NA
OTU3983	Bacteria	NA	NA	NA	NA	NA	NA
OTU3984	Bacteria	NA	NA	NA	NA	NA	NA
OTU3985	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
OTU3986	Bacteria	NA	NA	NA	NA	NA	NA
OTU3987	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU3988	Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma	NA
OTU3989	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Gemmata	NA
OTU3990	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter	NA
OTU3991	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
OTU3993	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Cytophaga	NA
OTU3994	Bacteria	NA	NA	NA	NA	NA	NA
OTU3996	Bacteria	NA	NA	NA	NA	NA	NA
OTU3997	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
OTU3999	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_incertae_sedis	NA	Geminicoccus	NA
OTU4001	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU4003	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU4004	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Gemmata	NA
OTU4005	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	NA
OTU4006	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_IV	Caldicoprobacter	NA
OTU4009	NA	NA	NA	NA	NA	NA	NA
OTU4010	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_incertae_sedis	NA	Geminicoccus	NA
OTU4011	Bacteria	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Litorilinea	NA
OTU4012	Bacteria	Acidobacteria	Acidobacteria_Gp4	NA	NA	NA	NA
OTU4013	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU4014	Bacteria	Acidobacteria	Acidobacteria_Gp13	NA	NA	Gp13	NA
OTU4015	Bacteria	NA	NA	NA	NA	NA	NA
OTU4016	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
OTU4017	Bacteria	NA	NA	NA	NA	NA	NA
OTU4018	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
OTU4019	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	NA
OTU4020	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU4021	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU4022	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
OTU4024	Bacteria	Parcubacteria	NA	NA	NA	Parcubacteria_genera_incertae_sedis	NA
OTU4025	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Singulisphaera	NA
OTU4026	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Frigidibacter	NA
OTU4027	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU4028	Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma	NA
OTU4029	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	NA	NA
OTU4032	Bacteria	Actinobacteria	NA	NA	NA	NA	NA
OTU4033	Bacteria	NA	NA	NA	NA	NA	NA
OTU4034	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Aquicella	NA
OTU4035	Bacteria	Verrucomicrobia	NA	NA	NA	NA	NA
OTU4036	Archaea	Woesearchaeota	NA	NA	NA	Woesearchaeota_Incertae_Sedis_AR16	NA
OTU4037	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	Subdivision3_genera_incertae_sedis	NA
OTU4038	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU4039	Bacteria	NA	NA	NA	NA	NA	NA
OTU4040	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU4041	Bacteria	NA	NA	NA	NA	NA	NA
OTU4043	Bacteria	NA	NA	NA	NA	NA	NA
OTU4044	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sandaracinus	NA
OTU4045	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
OTU4046	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Singulisphaera	NA
OTU4047	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	NA
OTU4048	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA
OTU4049	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	NA
OTU4050	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	NA	NA
OTU4051	Bacteria	Armatimonadetes	NA	NA	NA	Armatimonadetes_gp5	NA
OTU4052	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter	NA
OTU4053	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU4054	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Solimonas	NA
OTU4055	NA	NA	NA	NA	NA	NA	NA
OTU4056	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU4057	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	NA	NA
OTU4058	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	NA	NA
OTU4059	Bacteria	NA	NA	NA	NA	NA	NA
OTU4060	Bacteria	Acidobacteria	NA	NA	NA	NA	NA
OTU4061	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Actinopolymorpha	NA
OTU4062	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA
OTU4063	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA
OTU4064	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	Subdivision3_genera_incertae_sedis	NA
OTU4065	NA	NA	NA	NA	NA	NA	NA
OTU4066	Bacteria	NA	NA	NA	NA	NA	NA
OTU4067	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudofulvimonas	NA
OTU4068	Bacteria	NA	NA	NA	NA	NA	NA
OTU4069	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA	NA
OTU4070	Bacteria	Candidatus_Saccharibacteria	NA	NA	NA	Saccharibacteria_genera_incertae_sedis	NA
OTU4071	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	NA	NA
OTU4072	Bacteria	NA	NA	NA	NA	NA	NA
OTU4075	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU4076	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA
OTU4077	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA	NA
OTU4078	Bacteria	NA	NA	NA	NA	NA	NA
OTU4079	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
OTU4080	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	NA	NA
OTU4081	Bacteria	NA	NA	NA	NA	NA	NA
OTU4082	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
OTU4083	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU4084	Bacteria	NA	NA	NA	NA	NA	NA
OTU4085	Bacteria	NA	NA	NA	NA	NA	NA
OTU4086	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	NA	NA	NA
OTU4088	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
OTU4089	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella	NA
OTU4090	Bacteria	NA	NA	NA	NA	NA	NA
OTU4091	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA
OTU4092	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU4094	Bacteria	NA	NA	NA	NA	NA	NA
OTU4095	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	Armatimonadaceae	Armatimonas/Armatimonadetes_gp1	NA
OTU4096	Bacteria	NA	NA	NA	NA	NA	NA
OTU4097	Bacteria	Latescibacteria	NA	NA	NA	Latescibacteria_genera_incertae_sedis	NA
OTU4098	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU4100	Bacteria	Candidatus_Saccharibacteria	NA	NA	NA	Saccharibacteria_genera_incertae_sedis	NA
OTU4101	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	NA
OTU4102	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	NA
OTU4103	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU4104	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	NA	NA
OTU4105	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	NA
OTU4106	Bacteria	NA	NA	NA	NA	NA	NA
OTU4107	Bacteria	NA	NA	NA	NA	NA	NA
OTU4108	Bacteria	Acidobacteria	Acidobacteria_Gp22	NA	NA	Gp22	NA
OTU4109	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Aquisphaera	NA
OTU4110	Bacteria	NA	NA	NA	NA	NA	NA
OTU4111	Bacteria	Acidobacteria	Acidobacteria_Gp10	NA	NA	Gp10	NA
OTU4112	Bacteria	Acidobacteria	Acidobacteria_Gp6	NA	NA	Gp6	NA
OTU4113	Bacteria	NA	NA	NA	NA	NA	NA
OTU4114	NA	NA	NA	NA	NA	NA	NA
OTU4115	NA	NA	NA	NA	NA	NA	NA
OTU4116	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
OTU4117	Bacteria	Acidobacteria	Acidobacteria_Gp10	NA	NA	Gp10	NA
OTU4118	Bacteria	Armatimonadetes	NA	NA	NA	Armatimonadetes_gp4	NA
OTU4119	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	NA
OTU4120	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Ornatilinea	NA
OTU4121	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU4122	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
OTU4123	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	Subdivision3_genera_incertae_sedis	NA
OTU4124	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU4125	Bacteria	Cyanobacteria/Chloroplast	Chloroplast	NA	Chloroplast	Streptophyta	NA
OTU4126	NA	NA	NA	NA	NA	NA	NA
OTU4127	Bacteria	NA	NA	NA	NA	NA	NA
OTU4128	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Nibribacter	NA
OTU4129	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	NA	NA	NA
OTU4130	Bacteria	Acidobacteria	Acidobacteria_Gp3	NA	NA	Gp3	NA
OTU4131	Bacteria	NA	NA	NA	NA	NA	NA
OTU4132	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU4133	Bacteria	Acidobacteria	Acidobacteria_Gp4	NA	NA	Gp4	NA
OTU4134	Bacteria	Cyanobacteria/Chloroplast	Cyanobacteria	NA	Family_I	GpI	NA
OTU4135	NA	NA	NA	NA	NA	NA	NA
OTU4136	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Luedemannella	NA
OTU4137	Bacteria	Latescibacteria	NA	NA	NA	Latescibacteria_genera_incertae_sedis	NA
OTU4138	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU4139	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	NA	NA
OTU4140	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU4141	Bacteria	Verrucomicrobia	NA	NA	NA	NA	NA
OTU4142	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
OTU4143	Bacteria	NA	NA	NA	NA	NA	NA
OTU4144	Bacteria	NA	NA	NA	NA	NA	NA
OTU4145	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	NA
OTU4146	NA	NA	NA	NA	NA	NA	NA
OTU4148	Bacteria	NA	NA	NA	NA	NA	NA
OTU4149	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	NA
OTU4150	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	NA
OTU4151	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	NA	NA
OTU4152	Bacteria	NA	NA	NA	NA	NA	NA
OTU4153	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	NA	NA
OTU4154	Bacteria	NA	NA	NA	NA	NA	NA
OTU4155	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Dyadobacter	NA
OTU4156	Bacteria	Parcubacteria	NA	NA	NA	Parcubacteria_genera_incertae_sedis	NA
OTU4157	Bacteria	Cyanobacteria/Chloroplast	Chloroplast	NA	Chloroplast	Streptophyta	NA
OTU4158	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Vampirovibrio	NA
OTU4159	Bacteria	Acidobacteria	Acidobacteria_Gp25	NA	NA	Gp25	NA
OTU4160	Bacteria	Firmicutes	NA	NA	NA	NA	NA
