#OTUID	taxonomy	USEARCH	SINTAX	UTAX
OTU949	GS|97.8|MK616271|SH1526398.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Alternaria,s:Alternaria tenuissima	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Alternaria,s:Alternaria tenuissima	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Alternaria	No hit
OTU950	SS|1.0000|KX098340|SH1156540.08FU;k:Fungi	k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Lecanorales,f:Ramalinaceae,g:Bacidia	k:Fungi	No hit
OTU951	GS|100.0|HQ607891|SH1573658.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Phanerochaetaceae,g:Phanerochaete	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Phanerochaetaceae,g:Phanerochaete	k:Fungi,p:Basidiomycota,c:Agaricomycetes	No hit
OTU952	GS|100.0|MH063036|SH1636101.08FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Cyphellophoraceae,g:Cyphellophora,s:Cyphellophora fusarioides	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Cyphellophoraceae,g:Cyphellophora,s:Cyphellophora fusarioides	k:Fungi	No hit
OTU953	GS|100.0|KT987447|SH1188683.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi,p:Ascomycota,c:Dothideomycetes	No hit
OTU954	GS|83.6|JX156033|SH1644183.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	No hit	No hit
OTU955	GS|99.0|KU519107|SH1147559.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Agaricaceae,g:Tulostoma,s:Tulostoma rufum	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Agaricaceae,g:Tulostoma,s:Tulostoma rufum	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Agaricaceae,g:Tulostoma,s:Tulostoma rufum	No hit
OTU956	GS|76.3|KY173448|SH1506863.08FU;k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Ostropales,f:Graphidaceae,g:Rubikia,s:Rubikia evansii	k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Ostropales,f:Graphidaceae,g:Rubikia,s:Rubikia evansii	No hit	No hit
OTU957	GSL|100.0|MK120611|SH1537933.08FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Aspergillus,s:Aspergillus flavus	k:Fungi	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Aspergillus,s:Aspergillus flavus	No hit
OTU958	GS|100.0|MH374601|SH1577471.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Mycosphaerellaceae,g:Zymoseptoria,s:Zymoseptoria verkleyi	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Mycosphaerellaceae,g:Zymoseptoria,s:Zymoseptoria verkleyi	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Mycosphaerellaceae	No hit
OTU959	GS|98.5|JX042725|SH1648572.08FU;k:Fungi	k:Fungi	k:Fungi	No hit
OTU960	GS|97.4|EU926250|SH1546337.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Fusarium	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Fusarium	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae	No hit
OTU961	GS|100.0|AF212308|SH1158030.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Curvularia,s:Curvularia brachyspora	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Curvularia,s:Curvularia brachyspora	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Curvularia,s:Curvularia brachyspora	No hit
OTU962	SS|1.0000|JQ279571|SH1600744.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Hymenochaetales,f:Hymenochaetaceae,g:Hymenochaete	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Hymenochaetales,f:Hymenochaetaceae,g:Hymenochaete,s:Hymenochaete yunnanensis	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Hymenochaetales,f:Hymenochaetaceae,g:Hymenochaete	No hit
OTU963	GS|97.0|KU977894|SH1238639.08FU;k:Fungi	k:Fungi	k:Fungi	No hit
OTU964	GS|100.0|DQ420860|SH1180555.08FU;k:Fungi,p:Mortierellomycota,c:Mortierellomycetes,o:Mortierellales,f:Mortierellaceae,g:Mortierella	k:Fungi,p:Mortierellomycota,c:Mortierellomycetes,o:Mortierellales,f:Mortierellaceae,g:Mortierella	k:Fungi,p:Mortierellomycota,c:Mortierellomycetes,o:Mortierellales,f:Mortierellaceae,g:Mortierella	No hit
OTU965	GS|100.0|MH859707|SH1522828.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,g:Sesquicillium,s:Sesquicillium microsporum	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,g:Sesquicillium,s:Sesquicillium microsporum	k:Fungi	No hit
OTU966	SS|1.0000|JF288547|SH1245392.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes	k:Fungi,p:Basidiomycota,c:Agaricomycetes	k:Fungi,p:Basidiomycota,c:Agaricomycetes	No hit
OTU967	GS|100.0|MH016937|SH1572003.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Polyporaceae,g:Hexagonia,s:Hexagonia hydnoides	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Polyporaceae,g:Hexagonia,s:Hexagonia hydnoides	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales	No hit
OTU968	GS|100.0|GU053975|SH1575128.08FU;k:Fungi,p:Basidiomycota,c:Microbotryomycetes,o:Sporidiobolales,f:Sporidiobolaceae,g:Sporobolomyces	k:Fungi,p:Basidiomycota,c:Microbotryomycetes,o:Sporidiobolales,f:Sporidiobolaceae,g:Sporobolomyces	k:Fungi,p:Basidiomycota,c:Microbotryomycetes,o:Sporidiobolales,f:Sporidiobolaceae	No hit
OTU969	SS|0.8100|EU520601|SH1240998.08FU;k:Fungi,p:Ascomycota	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Cladophialophora	k:Fungi,p:Ascomycota	No hit
OTU970	GS|0.0|None;No hit	No hit	No hit	No hit
OTU971	GSL|100.0|KX464083|SH1507383.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Botryosphaeriales,f:Aplosporellaceae,g:Aplosporella	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Botryosphaeriales,f:Aplosporellaceae,g:Aplosporella	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Botryosphaeriales,f:Aplosporellaceae,g:Aplosporella	No hit
OTU973	GS|100.0|KP902642|SH1543772.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Glomerellales,f:Glomerellaceae,g:Colletotrichum	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Glomerellales,f:Glomerellaceae,g:Colletotrichum	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Glomerellales,f:Glomerellaceae,g:Colletotrichum	No hit
OTU974	SS|1.0000|MK408581|SH1549605.08FU;k:Fungi	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Trichosphaeriales,f:Trichosphaeriaceae,g:Nigrospora,s:Nigrospora oryzae	k:Fungi	No hit
OTU975	GS|99.5|MH558276|SH1234027.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,g:Acremonium	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,g:Acremonium	k:Fungi,p:Ascomycota,c:Sordariomycetes	No hit
OTU976	GS|0.0|None;No hit	No hit	No hit	No hit
OTU978	GS|99.0|JQ418448|SH1174007.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymellaceae,g:Phoma	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymellaceae,g:Phoma	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymellaceae	No hit
OTU979	GS|71.4|UDB014586|SH1556240.08FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales	No hit	No hit
OTU980	SS|1.0000|KP413067|SH1505662.08FU;k:Fungi,p:Entorrhizomycota,c:Entorrhizomycetes,o:Entorrhizales,f:Entorrhizaceae,g:Entorrhiza,s:Entorrhiza cypericola	k:Fungi,p:Entorrhizomycota,c:Entorrhizomycetes,o:Entorrhizales,f:Entorrhizaceae,g:Entorrhiza,s:Entorrhiza cypericola	k:Fungi,p:Entorrhizomycota,c:Entorrhizomycetes,o:Entorrhizales,f:Entorrhizaceae,g:Entorrhiza,s:Entorrhiza cypericola	No hit
OTU981	GS|100.0|KR093907|SH1525447.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymosphaeriaceae,g:Paraphaeosphaeria,s:Paraphaeosphaeria michotii	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymosphaeriaceae,g:Paraphaeosphaeria,s:Paraphaeosphaeria michotii	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymosphaeriaceae,g:Paraphaeosphaeria,s:Paraphaeosphaeria michotii	No hit
OTU982	GS|79.5|KP889676|SH1186206.08FU;k:Fungi,p:Ascomycota,c:Leotiomycetes	k:Fungi,p:Ascomycota,c:Leotiomycetes	No hit	No hit
OTU983	GS|100.0|KF675581|SH1156464.08FU;k:Fungi	k:Fungi	k:Fungi	No hit
OTU984	GS|100.0|KM396639|SH1190488.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Diatrypaceae,g:Eutypella	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Diatrypaceae,g:Eutypella	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Diatrypaceae,g:Eutypella	No hit
OTU985	SS|0.8000|MG020343|SH1552817.08FU;k:Fungi,p:Ascomycota	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Amphisphaeriaceae,g:Seimatosporium,s:Seimatosporium pezizoides	k:Fungi,p:Ascomycota	No hit
OTU986	GS|0.0|None;No hit	No hit	No hit	No hit
OTU988	GSL|100.0|MG817586|SH1644517.08FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,g:Candida,s:Candida tropicalis	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,g:Candida	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,g:Candida,s:Candida tropicalis	No hit
OTU989	GS|99.5|EU687056|SH1179828.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,g:Fusariella	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,g:Fusariella	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,g:Fusariella	No hit
OTU990	SS|0.9800|FJ752614|SH1565456.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymellaceae,g:Phoma	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	No hit
OTU991	GS|100.0|DQ084007|SH1216164.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Ceratobasidiaceae,g:Ceratobasidium	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Ceratobasidiaceae,g:Ceratobasidium	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Ceratobasidiaceae,g:Ceratobasidium	No hit
OTU992	SS|1.0000|JF433374|SH1565359.08FU;k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,g:Amphobotrys,s:Amphobotrys ricini	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,g:Amphobotrys,s:Amphobotrys ricini	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,g:Amphobotrys,s:Amphobotrys ricini	No hit
OTU993	SS|1.0000|JQ747712|SH1213376.08FU;k:Fungi	k:Fungi	k:Fungi	No hit
OTU994	GS|98.7|HG969372|SH1574482.08FU;k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae,g:Rhizophagus,s:Rhizophagus intraradices	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae,g:Rhizophagus,s:Rhizophagus intraradices	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae,g:Rhizophagus	No hit
OTU995	GS|97.0|KJ484704|SH1183162.08FU;k:Fungi,p:Glomeromycota	k:Fungi,p:Glomeromycota	k:Fungi	No hit
OTU996	GS|77.7|KY173404|SH1506864.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Myriangiales,f:Elsinoaceae	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Myriangiales,f:Elsinoaceae	No hit	No hit
OTU997	SS|0.8300|GU973737|SH1555471.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Microdochiaceae,g:Microdochium	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Microdochiaceae,g:Microdochium,s:Microdochium tainanense	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Microdochiaceae,g:Microdochium	No hit
OTU999	GSL|100.0|MN068933|SH1565941.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Polyporaceae,g:Trametes,s:Trametes cubensis	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Polyporaceae	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Polyporaceae,g:Trametes,s:Trametes cubensis	No hit
OTU1002	GS|100.0|DQ826557|SH1507809.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Hymenochaetales,g:Resinicium,s:Resinicium mutabile	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Hymenochaetales,g:Resinicium,s:Resinicium mutabile	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Hymenochaetales,g:Resinicium,s:Resinicium mutabile	No hit
OTU1004	GS|99.2|MK247929|SH1510179.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Ceratobasidiaceae,g:Ceratobasidium	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Ceratobasidiaceae,g:Ceratobasidium	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Ceratobasidiaceae	No hit
OTU1005	GS|100.0|LT796860|SH1157275.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymosphaeriaceae,g:Paraconiothyrium	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymosphaeriaceae,g:Paraconiothyrium	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymosphaeriaceae,g:Paraphaeosphaeria	No hit
OTU1007	SS|0.8800|UDB033345|SH1237805.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Typhulaceae,g:Typhula,s:Typhula micans	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Typhulaceae,g:Typhula,s:Typhula micans	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Typhulaceae,g:Typhula,s:Typhula micans	No hit
OTU1008	GS|97.5|GU721327|SH1549759.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Neodevriesiaceae,g:Neodevriesia,s:Neodevriesia poagena	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Neodevriesiaceae,g:Neodevriesia,s:Neodevriesia poagena	No hit
OTU1009	GS|0.0|None;No hit	No hit	No hit	No hit
OTU1010	GS|100.0|LT963453|SH1191712.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Dendryphiella,s:Dendryphiella variabilis	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Dendryphiella,s:Dendryphiella variabilis	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Dendryphiella,s:Dendryphiella variabilis	No hit
OTU1011	GS|100.0|LT796897|SH1548020.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymosphaeriaceae,g:Letendraea	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymosphaeriaceae,g:Letendraea	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	No hit
OTU1012	SS|0.9000|UDB014749|SH1560267.08FU;k:Fungi,p:Glomeromycota,c:Paraglomeromycetes	k:Fungi,p:Glomeromycota,c:Paraglomeromycetes	k:Fungi,p:Glomeromycota,c:Paraglomeromycetes	No hit
OTU1014	GS|97.5|KT328870|SH1235300.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	No hit
OTU1015	SS|0.8600|MH558303|SH1561145.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Auriculariales,f:Exidiaceae	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Auriculariales,f:Exidiaceae,g:Exidia,s:Exidia recisa	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Auriculariales,f:Exidiaceae	No hit
OTU1016	SS|0.9800|KU535776|SH1187398.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Microascales,f:Halosphaeriaceae	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Microascales,f:Halosphaeriaceae	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Microascales,f:Halosphaeriaceae	No hit
OTU1017	GS|0.0|None;No hit	No hit	No hit	No hit
OTU1018	GS|100.0|AB161063|SH1524717.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Venturiales,f:Sympoventuriaceae,g:Scolecobasidium,s:Scolecobasidium constrictum	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Venturiales,f:Sympoventuriaceae,g:Scolecobasidium,s:Scolecobasidium constrictum	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Venturiales,f:Sympoventuriaceae,g:Scolecobasidium,s:Scolecobasidium constrictum	No hit
OTU1019	SS|1.0000|JN936301|SH1562774.08FU;k:Fungi	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae,g:Rhizophagus	k:Fungi	No hit
OTU1020	SS|0.8300|MN527434|SH1573184.08FU;k:Fungi,p:Ascomycota	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Periconiaceae,g:Periconia	k:Fungi,p:Ascomycota	No hit
OTU1021	GS|99.5|LC312515|SH1180385.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Lophiostomataceae,g:Pseudolophiostoma,s:Pseudolophiostoma cornisporum	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Lophiostomataceae,g:Pseudolophiostoma,s:Pseudolophiostoma cornisporum	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Lophiostomataceae,g:Pseudolophiostoma,s:Pseudolophiostoma cornisporum	No hit
OTU1022	SS|1.0000|UDB037580|SH1604334.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Pluteaceae,g:Pluteus	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Pluteaceae,g:Pluteus,s:Pluteus nanus	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Pluteaceae,g:Pluteus	No hit
OTU1023	GS|99.5|MG832518|SH1549606.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Trichosphaeriales,f:Trichosphaeriaceae,g:Nigrospora,s:Nigrospora oryzae	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Trichosphaeriales,f:Trichosphaeriaceae,g:Nigrospora,s:Nigrospora oryzae	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Trichosphaeriales,f:Trichosphaeriaceae,g:Nigrospora,s:Nigrospora oryzae	No hit
OTU1024	GS|0.0|None;No hit	No hit	No hit	No hit
OTU1025	SS|0.9200|KF800622|SH1178119.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales	k:Fungi,p:Basidiomycota,c:Agaricomycetes	No hit
OTU1026	GS|100.0|JQ717342|SH1548212.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Hypocreaceae	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Hypocreaceae	k:Fungi,p:Ascomycota	No hit
OTU1027	GDL|97.4|MH267820|SH1213836.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Morosphaeriaceae,g:Acrocalymma	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Thyridariaceae,g:Roussoella,s:Roussoella elaeicola	No hit
OTU1028	GS|100.0|KX306545|SH1609414.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Magnaporthales,f:Magnaporthaceae,g:Magnaporthiopsis	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Magnaporthales,f:Magnaporthaceae,g:Magnaporthiopsis	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Magnaporthales,f:Magnaporthaceae,g:Magnaporthiopsis	No hit
OTU1029	GSL|100.0|MK041295|SH1561132.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Auriculariales,f:Auriculariaceae,g:Auricularia,s:Auricularia cornea	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Auriculariales,f:Auriculariaceae,g:Auricularia	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Auriculariales,f:Auriculariaceae,g:Auricularia,s:Auricularia cornea	No hit
OTU1030	GS|71.6|JX373146|SH3237378.08FU;k:Fungi,p:Rozellomycota	k:Fungi,p:Rozellomycota	No hit	No hit
OTU1031	SS|0.9900|KT950854|SH1213829.08FU;k:Fungi,p:Ascomycota,c:Leotiomycetes	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Chaetomellaceae,g:Pilidium,s:Pilidium eucalyptorum	k:Fungi,p:Ascomycota,c:Leotiomycetes	No hit
OTU1032	SS|0.9600|JQ666424|SH3210122.08FU;k:Fungi	k:Fungi,p:Basidiomycota,c:Tremellomycetes	k:Fungi	No hit
OTU1034	GS|0.0|None;No hit	No hit	No hit	No hit
OTU1035	GS|99.6|KF860888|SH1172394.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Meruliaceae	k:Fungi	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Meruliaceae	No hit
OTU1036	GS|74.9|GU054102|SH1153011.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Russulales,f:Peniophoraceae	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Russulales,f:Peniophoraceae	No hit	No hit
OTU1037	GS|98.6|KC916678|SH1646321.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	No hit
OTU1038	SS|0.8600|KF660549|SH1181253.08FU;k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Helotiaceae	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales	No hit
OTU1039	GS|0.0|None;No hit	No hit	No hit	No hit
OTU1040	GS|99.5|KJ855500|SH1609413.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Magnaporthales,f:Magnaporthaceae,g:Magnaporthiopsis,s:Magnaporthiopsis incrustans	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Magnaporthales,f:Magnaporthaceae	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Magnaporthales,f:Magnaporthaceae,g:Magnaporthiopsis,s:Magnaporthiopsis incrustans	No hit
OTU1041	GS|97.4|FM206338|SH1142446.08FU;k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Gigasporales,f:Gigasporaceae	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Gigasporales,f:Gigasporaceae	k:Fungi	No hit
OTU1042	SS|0.9400|JX496115|SH1525449.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymosphaeriaceae,g:Kalmusia,s:Kalmusia longispora	k:Fungi,p:Ascomycota,c:Dothideomycetes	No hit
OTU1043	GS|98.7|HQ645278|SH1196642.08FU;k:Viridiplantae,p:Anthophyta,c:Eudicotyledonae,o:Malpighiales,f:Euphorbiaceae,g:Euphorbia,s:Euphorbia hirta	k:Viridiplantae,p:Anthophyta,c:Eudicotyledonae,o:Malpighiales,f:Euphorbiaceae,g:Euphorbia,s:Euphorbia hirta	k:Viridiplantae,p:Anthophyta,c:Eudicotyledonae,o:Malpighiales,f:Euphorbiaceae,g:Euphorbia,s:Euphorbia hirta	No hit
OTU1044	GS|99.5|AJ550890|SH1227823.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Leptosphaeriaceae,g:Leptosphaeria	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Leptosphaeriaceae,g:Leptosphaeria	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Leptosphaeriaceae,g:Leptosphaeria	No hit
OTU1045	GS|100.0|FJ596892|SH1614157.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Omphalotaceae,g:Anthracophyllum,s:Anthracophyllum lateritium	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Omphalotaceae,g:Anthracophyllum,s:Anthracophyllum lateritium	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Omphalotaceae,g:Anthracophyllum,s:Anthracophyllum lateritium	No hit
