OTU ID	Leaf-Ctrl-1	Leaf-Ctrl-2	Leaf-L3.9-Mericon100-1	Leaf-L3.9-Mericon100-2	Leaf-L3.9-PlantPro100-1	Leaf-L3.9-PlantPro100-2	Leaf-L7-PlantPro100-1	Leaf-L7-PlantPro100-2	Leaf-Magmax100-1	Leaf-Magmax100-2	Root-Ctrl-1	Root-Magmax100-1	Root-Magmax100-2	Root-R3.9-Mericon100-1	Root-R3.9-Mericon100-2	Root-R3.9-PlantPro100-1	Root-R3.9-PlantPro100-2	Root-R7-PlantPro100-1	Root-R7-PlantPro100-2
OTU2310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
OTU2311	0	0	1	0	0	5	23	0	0	0	0	0	0	0	0	0	0	0	0
OTU2312	0	0	0	0	0	0	0	0	0	0	0	0	5	1	1	4	0	0	0
OTU2313	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	4	8	2
OTU2314	0	0	0	0	0	0	0	0	0	0	0	0	4	0	10	3	6	0	4
OTU2315	0	0	0	0	0	0	0	0	0	0	0	0	9	0	1	0	3	0	0
OTU2316	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2317	0	0	4	9	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU2319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	3
OTU2320	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	4	0	0
OTU2321	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	5	3	0	0
OTU2322	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2324	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0
OTU2325	0	0	2	14	0	5	0	15	0	0	0	0	0	0	0	0	0	0	0
OTU2326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	4
OTU2327	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
OTU233	0	0	81	52	19	30	27	93	49	657	0	0	0	0	0	0	0	0	0
OTU2330	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	1	0	0	0
OTU2332	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	2	4	2
OTU2334	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	2	6	0	0
OTU2336	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
OTU2338	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
OTU234	0	0	240	124	3	55	148	68	92	240	0	0	0	0	0	0	0	9	0
OTU2343	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	0	1	1
OTU2345	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	5	0	0	0
OTU2346	0	0	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2347	0	0	0	0	0	0	0	0	0	0	0	17	12	104	60	161	128	148	89
OTU2348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3
OTU235	0	0	136	260	137	483	484	55	122	48	0	0	0	0	0	0	0	0	0
OTU2350	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	5	16	1	3
OTU2351	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	11	0	0
OTU2352	0	0	1	0	0	1	0	0	0	0	0	0	0	3	1	0	1	1	4
OTU2353	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	0	0
OTU2355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	8	0
OTU2356	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2357	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	2	0
OTU2359	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	7
OTU236	0	0	22	91	0	6	0	0	0	0	0	891	8	12	7	73	54	25	156
OTU2361	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	3	5	0
OTU2363	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	4	0	0	0
OTU2364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1
OTU2365	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	1	2
OTU2366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3
OTU2367	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	3	0	0
OTU2368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0
OTU2369	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	7	0	0
OTU237	0	0	0	0	0	0	0	0	0	0	0	355	95	129	103	24	188	58	57
OTU2370	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	3	4	1
OTU2371	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
OTU2373	0	0	0	0	0	0	0	0	0	0	0	8	0	2	0	0	1	0	1
OTU2374	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
OTU2375	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	11	5	0	1
OTU2376	0	0	0	0	0	0	0	0	0	0	0	1	5	3	1	9	3	1	4
OTU2377	0	0	0	0	0	0	0	0	0	0	0	27	34	63	48	27	68	21	28
OTU2379	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	5	0	0
OTU238	0	0	197	272	191	86	53	126	147	0	0	29	0	3	0	48	12	1	3
OTU2380	0	0	0	0	0	0	0	0	0	0	0	0	22	7	0	19	8	4	20
OTU2381	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2382	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2383	0	0	8	11	0	6	0	0	7	0	0	0	0	0	0	0	0	0	0
OTU2384	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0
OTU2385	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0
OTU2387	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2388	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	1	0	0	2
OTU2389	0	0	8	3	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
OTU239	0	0	0	0	0	0	0	0	0	0	0	279	1	61	26	198	19	15	218
OTU2390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0
OTU2391	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2392	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
OTU2395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
OTU2396	0	0	1	1	1	3	0	0	10	0	0	0	0	0	0	0	0	0	0
OTU2397	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2398	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2399	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0
OTU24	0	0	0	0	22	2	0	0	0	0	0	56982	188	1143	1946	2296	7392	2096	3135
OTU240	0	0	198	185	152	144	74	65	35	1309	0	0	6	0	0	1	0	0	0
OTU2401	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0
OTU2402	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
OTU2403	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	4	9	0
OTU2404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
OTU2405	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	8	0	0
OTU2406	0	0	0	0	0	0	0	0	0	0	0	72	6	1	2	3	4	1	2
OTU2408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
OTU2409	0	0	3	11	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
OTU241	0	0	93	139	205	49	221	81	70	1	0	11	28	31	25	18	109	173	118
OTU2410	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2411	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2412	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
OTU2414	0	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2416	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0
OTU2418	0	0	4	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2419	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU242	0	0	60	143	285	168	61	80	104	0	0	15	3	8	6	12	42	267	92
OTU2421	0	0	0	0	0	0	0	0	0	0	0	19	19	36	28	24	51	20	21
OTU2422	0	0	13	26	17	7	17	12	16	10	0	0	0	0	0	0	0	0	0
OTU2423	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2425	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2426	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0
OTU2427	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
OTU2428	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2429	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
OTU243	0	0	311	412	284	189	376	111	89	793	0	0	0	0	0	0	0	0	0
OTU2430	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2431	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	0	1	0
OTU2432	0	0	5	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2433	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2434	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
OTU2435	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2436	0	0	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0
OTU2437	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	2	0
OTU2438	0	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
OTU244	0	0	8	27	243	0	0	0	4	0	0	2	26	14	6	14	293	3	682
OTU2440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
OTU2441	0	0	0	0	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
OTU2443	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2444	0	0	0	0	0	2	10	0	0	0	0	0	0	0	0	0	0	0	0
OTU2446	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	6
OTU2447	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	3	1
OTU2449	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU245	0	0	0	0	0	0	0	0	0	0	0	9	1	26	17	147	452	223	356
OTU2451	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2452	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2453	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	2	0	0	0
OTU2455	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
OTU2456	0	0	4	15	0	3	0	12	0	0	0	0	0	0	0	0	0	0	0
OTU2457	0	0	0	0	0	0	0	0	0	0	0	7	13	23	18	16	25	6	8
OTU2458	0	0	0	3	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2459	0	0	0	0	0	0	0	0	0	0	0	35	358	1600	1019	256	588	491	230
OTU246	0	0	0	0	0	0	0	0	0	0	0	16	11	51	66	19	1054	68	9
OTU2460	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0
OTU2463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	7
OTU2464	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2466	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	1	1	1	0
OTU2467	0	0	2	3	0	4	0	0	5	0	0	0	0	0	0	0	0	0	0
OTU2468	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0
OTU2469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
OTU247	0	0	0	0	0	0	0	0	0	0	0	1214	8	7	0	6	22	2	3
OTU2470	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2471	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
OTU2473	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
OTU2474	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	17	0
OTU2476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
OTU2477	0	0	0	0	0	0	0	0	0	0	0	1	1	0	39	0	117	1	0
OTU2478	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2479	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	2	0	0
OTU248	0	0	46	40	1	35	37	20	11	162	0	14	8	210	228	3	59	210	92
OTU2480	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4
OTU2482	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2483	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2484	0	0	6	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2485	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
OTU2487	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU249	0	0	208	221	165	83	48	123	59	126	0	1	0	0	0	2	0	0	0
OTU2490	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
OTU2492	0	0	0	0	0	0	0	0	0	0	0	1	0	36	4	1	7	0	10
OTU2493	0	0	4	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0
OTU2494	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
OTU2495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	1	0
OTU2497	0	0	16	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2498	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
OTU2499	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU25	0	0	0	0	0	0	0	0	0	0	0	10929	13736	24226	19642	11996	25632	10074	10529
OTU250	0	0	87	122	62	97	74	231	0	199	0	0	7	0	0	0	0	0	14
OTU2500	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU2501	0	0	4986	1411	1472	22741	9496	17171	415	696	0	7	1	0	2	0	5	0	14
OTU2502	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
OTU2503	0	0	0	0	0	0	0	0	0	0	0	5	7	0	2	0	0	0	0
OTU2504	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2506	0	0	14	0	0	10	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU2507	0	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2508	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU251	0	0	0	0	36	0	0	0	0	0	0	0	583	0	2	92	293	108	47
OTU2510	0	0	0	1	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0
OTU2512	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2513	0	0	3	1	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0
OTU2514	0	0	12	7	0	2	0	0	0	0	0	0	0	0	1	2	0	0	0
OTU2515	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2516	0	0	0	0	0	1	0	5	0	1	0	0	0	0	0	0	0	0	0
OTU2517	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU2518	0	0	0	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU252	0	0	0	0	0	0	0	0	0	0	0	17	42	118	85	113	300	311	101
OTU2522	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU2523	0	0	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2524	0	0	10	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2525	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2526	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2527	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2528	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	6	0
OTU253	0	0	0	0	0	0	0	0	0	0	0	86	10	343	150	2	47	346	214
OTU2530	0	0	7	5	5	7	4	7	1	2	0	0	0	0	0	0	0	0	0
OTU2531	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	3	0	0
OTU2532	0	0	2	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2533	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2534	0	0	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2535	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2536	0	0	1	5	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0
OTU2537	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
OTU2538	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2539	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
OTU254	0	0	178	239	87	99	246	68	19	557	0	0	0	0	0	1	0	0	2
OTU2540	0	0	2	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2541	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2542	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2544	0	0	3	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2545	0	0	0	0	0	0	0	0	0	0	0	1	0	2	10	0	3	0	3
OTU2546	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0
OTU2549	0	0	1	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
OTU255	0	0	149	85	153	190	1265	50	28	92	0	0	0	0	0	0	0	0	0
OTU2550	0	0	4	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU2551	0	0	0	1	11	0	0	2	0	0	0	0	0	0	0	0	0	0	0
OTU2552	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2555	0	0	0	0	0	0	0	0	0	0	0	32	24	48	56	30	29	6	12
OTU2557	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	1	0	0	0
OTU2559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
OTU256	0	0	0	0	0	0	0	0	0	0	0	101	12	149	58	406	218	185	146
OTU2562	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
OTU2564	0	0	2	2	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0
OTU2565	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	0
OTU2566	0	0	2	6	6	1	2	4	1	3	0	0	0	0	0	0	0	0	0
OTU2567	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
OTU2568	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2569	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU257	0	0	50	127	64	215	206	117	0	0	0	2	33	34	59	19	88	102	427
OTU2570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0
OTU2571	0	0	0	8	39	113	0	0	0	0	0	0	3	0	0	0	0	0	1
OTU2572	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	10	0	0	0
OTU2575	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	2	4	12
OTU2577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0
OTU2578	0	0	0	0	0	0	0	0	0	0	0	1	8	1	0	5	4	3	2
OTU2579	0	0	0	0	0	0	0	0	0	0	0	12	5	54	12	113	8	40	15
OTU258	0	0	0	0	0	0	0	0	0	0	0	24	341	90	53	308	207	318	187
OTU2580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3
OTU2585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	0
OTU2586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
OTU2587	0	0	0	0	0	0	0	0	0	0	0	3	1	0	3	5	1	0	3
OTU2588	0	0	0	0	0	0	0	0	0	0	0	57	10	5	9	1	4	0	3
OTU259	0	0	56	187	82	101	173	113	325	11	0	10	0	0	1	0	0	6	0
OTU2590	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0
OTU2592	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
OTU2594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
OTU2595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0
OTU2596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
OTU2598	0	0	34	48	35	42	71	22	135	117	0	7	16	12	5	33	17	8	103
OTU2599	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU26	0	0	0	12	0	1	0	0	0	0	0	417	361	9234	57409	5149	17316	2061	2999
OTU260	0	0	35	95	250	46	102	38	0	415	0	0	0	0	0	0	0	0	4
OTU2601	0	0	5	3	1	4	4	1	2	5	0	0	0	0	0	0	0	0	0
OTU2603	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2606	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0
OTU2607	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU2608	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4
OTU261	0	0	0	0	0	0	0	0	0	0	0	21	23	290	152	38	143	196	573
OTU2610	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2611	0	0	62	64	26	23	41	47	0	0	0	0	0	0	0	0	0	0	0
OTU2613	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
OTU2615	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
OTU2617	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
OTU2618	0	0	3	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2619	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	7	0	0
OTU262	0	0	0	0	0	0	0	0	0	0	0	41	21	89	57	78	119	226	150
OTU2620	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	7	0
OTU2622	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1
OTU2623	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2624	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3
OTU2625	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	12	0
OTU2626	0	0	3	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2627	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2628	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0
OTU263	0	0	1	7	31	0	0	0	0	0	0	36	59	223	46	129	175	94	337
OTU2630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
OTU2632	0	0	288	337	469	226	318	126	817	676	0	80	89	149	94	391	246	80	1035
OTU2634	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0
OTU2635	0	0	3	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU2638	0	0	2	4	1	3	9	1	0	0	0	0	0	0	0	0	0	0	0
OTU2639	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU264	0	0	16	13	0	0	0	24	30	47	0	1	42	6	29	0	9	578	46
OTU2640	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	6	0	0
OTU2641	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2642	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
OTU2645	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
OTU2646	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	2	0
OTU2648	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
OTU265	0	0	123	166	32	121	63	48	60	1142	0	0	0	0	0	0	0	0	0
OTU2650	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2651	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2652	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0
OTU2655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
OTU2656	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	1	7	2	0
OTU2657	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0
OTU2658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
OTU266	0	0	0	0	0	0	0	0	0	0	0	0	0	273	12	28	75	517	45
OTU2660	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
